ad_id,area,area_sqm,building_type,category,city,currency,detail_url,district,floor,floor_numeric,image_count,listing_date,listing_date_raw,listing_type,location_full,ownership_document,price,price_per_sqm,price_text,property_type,rooms,rooms_numeric,scraped_at,seller_category,seller_type,short_description,source_page,title,total_floors,total_floors_numeric,transaction_type
16507782,290,290.0,Ayrıca tikili,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/anbar-290kv-icareye-verilir-adv16507782.html,metro Həzi Aslanov,,,4,2025-11-29,29 noyabr 2025,,Bakı♦metro Həzi Aslanov,,1500,5.17,1 500 azn,commercial,,,2026-01-01T14:16:22.725573,agent,Vasitəçi(makler),Xetai rayonu Hezi Aslanov qesebesinde Radio zavodun yaxinl...,8,Anbar 290kv icareye verilir,,,rent
16507781,80,80.0,,Yeni tikili (новостройки),Bakı,AZN,https://qarabazar.az/3-otagli-kiraye-ev-Yasamal-elimler-adv16507781.html,metro Elmlər Akademiyası,2,2,4,2025-11-29,29 noyabr 2025,Kiraye ev verirem,Bakı♦metro Elmlər Akademiyası,,180,2.25,180 azn,apartment,3 otaq,3,2026-01-01T14:16:22.726646,agent,Vasitəçi(makler),"Elaqe  whatsapp  Otag yoldasi xanim 1 nefer axtarilir
Yasa...",8,3 otagli kiraye ev Yasamal elimler,17,17,other
16507766,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/6-otaqli-heyet-evi-adv16507766.html,Maştağa,,,14,2025-11-28,28 noyabr 2025,,Bakı♦Maştağa,Var,155000,,155 000 azn,house,5 otaq +,5,2026-01-01T14:16:22.727895,agent,Vasitəçi(makler),"Sabunçu rayonu, Maştağa qəsəbəsi, Maştağa-Zabrat şossesind...",8,6 otaqlı həyət evi,,,other
16507755,1400,1400.0,Ayrıca tikili,Kiraye / icare obyektler,Abşeron r.,AZN,https://qarabazar.az/Obyektler-icareye-verilir-adv16507755.html,Xırdalan,,,4,2025-11-27,27 noyabr 2025,,Abşeron r.♦Xırdalan,,3700,2.64,3 700 azn,commercial,,,2026-01-01T14:16:22.729148,owner,ƏMLAK sahibi,Obyektler İcareye verilir Gedis gelisli yer Parkofka var T...,8,Obyektler icareye verilir,,,rent
16507754,70,70.0,Bina altı,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/Obyekt-arendaya-verilir-adv16507754.html,4-cü mikrorayon,,,7,2025-11-27,27 noyabr 2025,,Bakı♦4-cü mikrorayon,,1000,14.29,1 000 azn,commercial,,,2026-01-01T14:16:22.730222,owner,ƏMLAK sahibi,"Obyekt merkezi yolun üstünde yerleşir. Heyati genişdi, ma...",8,Obyekt arendaya verilir,,,rent
16507753,25,25.0,Ayrıca tikili,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/8mkrda-25kv-obyekt-icaresi-adv16507753.html,8-ci mikrorayon,,,4,2025-11-27,27 noyabr 2025,,Bakı♦8-ci mikrorayon,,400,16.0,400 azn,commercial,,,2026-01-01T14:16:22.731316,agent,Vasitəçi(makler),"Binəqədi rayonu, 8mkr, qoşa yanacaq doldurmanın yaxınlığı ...",8,8mkrda 25kv obyekt icaresi,,,rent
16507752,,,,"Həyət evləri, villa",Bakı,AZN,https://qarabazar.az/Yasamalda-2-otaqli-ev-kiraye-verilir-adv16507752.html,Alatava,,,5,2025-11-27,27 noyabr 2025,Kiraye ev verirem,Bakı♦Alatava,,150,,150 azn,house,2 otaq,2,2026-01-01T14:16:22.732403,owner,ƏMLAK sahibi,Yasamal rayonu 1ci Alatavada 2 otaqli ev kirayə verilir.Ev...,8,Yasamalda 2 otaqli ev kiraye verilir,,,other
16507733,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/6-otaqli-bag-evi-330m-Buzovna-adv16507733.html,Buzovna,,,,2025-11-26,26 noyabr 2025,,Bakı♦Buzovna,Var,330000,,330 000 azn,house,5 otaq +,5,2026-01-01T14:16:22.733603,agent,Vasitəçi(makler),Albalılıqda 6 sot torpaq sahəsində inşa edilmiş 2 mərtəbəl...,8,6 otaqlı bağ evi 330m² Buzovna,,,other
16507727,41,41.0,Bina altı,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/Obyekt-icareye-verilir-adv16507727.html,metro 28 May,,,4,2025-11-25,25 noyabr 2025,,Bakı♦metro 28 May,,2000,48.78,2 000 azn,commercial,,,2026-01-01T14:16:22.734862,owner,ƏMLAK sahibi,Obyekt İcareye verilir Obyekt umumi sahesi 41 kv İcerisind...,8,Obyekt icareye verilir,,,rent
16507695,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/3-Otaqli-yeni-tikili-Hovsan-heyet-evi-adv16507695.html,Hövsan,,,13,2025-11-24,24 noyabr 2025,,Bakı♦Hövsan,Var,86000,,86 000 azn,house,3 otaq,3,2026-01-01T14:16:22.735994,,,"Satılır: Heyət Evi – Hövsan, Mida1 Yaşayış Kompleksi ilə �...",8,3 Otaqlı yeni tikili Hövsan həyət evi,,,other
16507676,85,85.0,Bina altı,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/8mkrda-qadin-salonu-icaresi-adv16507676.html,8-ci mikrorayon,,,14,2025-11-24,24 noyabr 2025,,Bakı♦8-ci mikrorayon,,1800,21.18,1 800 azn,commercial,,,2026-01-01T14:16:22.737204,agent,Vasitəçi(makler),"QADIN SALONU İCARƏSİ
Binəqədi rayonu Azadlıq metrosu 8mkr...",8,8mkrda qadin salonu icaresi,,,rent
163193,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Bileceride-Kupcali-2-mertebe-4-otaqli-heyet-evi-adv163193.html,Biləcəri,,,10,2025-11-22,22 noyabr 2025,,Bakı♦Biləcəri,Var,200000,,200 000 azn,house,4 otaq,4,2026-01-01T14:16:22.738313,agent,Vasitəçi(makler),Avtovağzal Metrosundan 10 dəqiqəlik məsafədə Kupçalı 3 sot...,8,Biləcəridə Kupçalı 2 mərtəbə 4 otaqlı həyət evi,,,other
16507650,11,11.0,,Torpaq sahələri,Bakı,AZN,https://qarabazar.az/11-sot-torpaq-sahesi-satilir-Bilgeh-adv16507650.html,Bilgəh,,,4,2025-11-22,22 noyabr 2025,,Bakı♦Bilgəh,Var,198000,18000.0,198 000 azn,land,,,2026-01-01T14:16:22.739567,agent,Vasitəçi(makler),"Sabunçu rayonu, Bilgəh qəsəbəsi, 16-cı dalanda, ən hündür ...",8,11 sot torpaq sahəsi satılır Bilgəh,,,other
16507639,5.2,5.2,,Torpaq sahələri,Bakı,AZN,https://qarabazar.az/Mastaga-Buzovna-yolunda-5-2-sot-torpaq-sahesi-satilir-adv16507639.html,Maştağa,,,4,2025-11-22,22 noyabr 2025,,Bakı♦Maştağa,Var,78000,15000.0,78 000 azn,land,,,2026-01-01T14:16:22.740722,agent,Vasitəçi(makler),"Sabunçu rayonu, Maştağa qəsəbəsi, Maştağa-Buzovna yolunda...",8,Maştağa-Buzovna yolunda 5.2 sot torpaq sahəsi satılır,,,other
16507635,60,60.0,Bina altı,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/28-mayda-60kv-anbar-icaresi-adv16507635.html,metro 28 May,,,6,2025-11-22,22 noyabr 2025,,Bakı♦metro 28 May,,450,7.5,450 azn,commercial,,,2026-01-01T14:16:22.741878,agent,Vasitəçi(makler),Nəsimi rayonu 28may metrosu Koroğlu parkının yaxınlığı oby...,8,28 mayda 60kv anbar icaresi,,,rent
16507630,600,600.0,Ayrıca tikili,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/10-otaqli-600-kv-obyekt-Nerimanovda-icareye-verilir-adv16507630.html,metro Nərimanov,,,12,2025-11-21,21 noyabr 2025,,Bakı♦metro Nərimanov,,9000,15.0,9 000 azn,commercial,,,2026-01-01T14:16:22.742996,agent,Vasitəçi(makler),"Nərimanov rayonu, Nərimanov metrosu, Əhməd Rəcəbli küçəsi...",8,10 otaqlı 600 kv obyekt Nerimanovda icarəyə verilir,,,rent
16507629,45,45.0,,Köhnə tikili bina evləri,Bakı,AZN,https://qarabazar.az/Qara-Qarayevde-kiraye-2-otaqli-adv16507629.html,metro Qara Qarayev,4,4,13,2025-11-21,21 noyabr 2025,Kiraye ev verirem,Bakı♦metro Qara Qarayev,,550,12.22,550 azn,apartment,2 otaq,2,2026-01-01T14:16:22.744096,owner,ƏMLAK sahibi,Qara Qarayevdə 2 otaqlı mənzilimizi kirayə veririk. Mənzil...,8,Qara Qarayevdə kirayə 2 otaqlı,5,5,other
16507612,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Kredit-ile-Bileceride-3-otaqli-heyet-evi-adv16507612.html,Biləcəri,,,13,2025-11-21,21 noyabr 2025,,Bakı♦Biləcəri,Yoxdur,30000,,30 000 azn,house,3 otaq,3,2026-01-01T14:16:22.745360,agent,Vasitəçi(makler),"Biləcəridə DYP yolunda 2 sotda 3 otaq, S/Q və mətbəxi var...",8,Kredit ilə Biləcəridə 3 otaqlı həyət evi,,,other
16507609,72,72.0,,Köhnə tikili,Bakı,AZN,https://qarabazar.az/Buzovna-3-otaqli-temirli-menzil-adv16507609.html,Buzovna,9,9,9,2025-11-21,21 noyabr 2025,,Bakı♦Buzovna,Var,132000,1833.33,132 000 azn,apartment,3 otaq,3,2026-01-01T14:16:22.746633,owner,ƏMLAK sahibi,"Buzovnada, favorit marketə yaxın, dəniz panoramalı 3 otaql...",8,Buzovna 3 otaqlı təmirli mənzil.,9,9,other
16507607,60,60.0,Bina altı,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/Nerimanovda-60kv-ofis-icaresi-adv16507607.html,metro Nərimanov,,,14,2025-11-21,21 noyabr 2025,,Bakı♦metro Nərimanov,,550,9.17,550 azn,commercial,,,2026-01-01T14:16:22.747906,agent,Vasitəçi(makler),"Nərimanov rayonu, Nərimanov metrosu, Əhməd Rəcəbli küçəsi...",8,Nerimanovda 60kv ofis icaresi,,,rent
16507606,70,70.0,,Yeni tikili binalar,Bakı,AZN,https://qarabazar.az/28mayda-70kv-menzil-satisi-adv16507606.html,metro 28 May,9,9,7,2025-11-21,21 noyabr 2025,,Bakı♦metro 28 May,Yoxdur,225000,3214.29,225 000 azn,apartment,1 otaq,1,2026-01-01T14:16:22.749011,agent,Vasitəçi(makler),Nəsimi rayonu 28may metrosundan 5 dəqiqəlik piyada məsafəd...,8,28mayda 70kv menzil satisi,17,17,other
16507601,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Qaradag-rayonu-Lokbatan-qesebesinde-4otaqli-heyet-evi-satilir-adv16507601.html,Lökbatan,,,,2025-11-20,20 noyabr 2025,,Bakı♦Lökbatan,Yoxdur,85000,,85 000 azn,house,4 otaq,4,2026-01-01T14:16:24.151604,agent,Vasitəçi(makler),Ev 22 daş üste 3 sotda yerləşir.Temirli ve gir yaşadır.Ev ...,9,Qaradag rayonu Lokbatan qəsəbəsində 4otaqli heyet evi satılır,,,other
167797,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/8-otaqli-heyet-evi-adv167797.html,Maştağa,,,,2025-11-20,20 noyabr 2025,,Bakı♦Maştağa,Var,123000,,123 000 azn,house,5 otaq +,5,2026-01-01T14:16:24.153005,agent,Vasitəçi(makler),"Sabunçu rayonu, Maştağa qəsəbəsi, Maştağa-Zabrat şossesind...",9,8 otaqlı həyət evi,,,other
167795,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/4-otaqli-heyet-evi-adv167795.html,Maştağa,,,,2025-11-20,20 noyabr 2025,,Bakı♦Maştağa,Var,105000,,105 000 azn,house,4 otaq,4,2026-01-01T14:16:24.154311,agent,Vasitəçi(makler),"Sabunçu rayonu, Maştağa qəsəbəsi, Maştağa-Buzovna Albalı b...",9,4 otaqlı həyət evi,,,other
167780,100,100.0,Bina altı,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/110kv-magaza-icaresi-adv167780.html,metro 28 May,,,13,2025-11-19,19 noyabr 2025,,Bakı♦metro 28 May,,2300,23.0,2 300 azn,commercial,,,2026-01-01T14:16:24.155602,agent,Vasitəçi(makler),Nəsimi rayonu 28may metrosu Koroğlu parkının yaxınlığı oby...,9,110kv  magaza icaresi,,,rent
167778,110,110.0,Bina altı,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/110kv-obyekt-icaresi-adv167778.html,metro 28 May,,,14,2025-11-19,19 noyabr 2025,,Bakı♦metro 28 May,,3500,31.82,3 500 azn,commercial,,,2026-01-01T14:16:24.156727,agent,Vasitəçi(makler),Nəsimi rayonu İnqilab Asan xidmetin yaxınlığı obyekt yaşay...,9,110kv obyekt icaresi,,,rent
167755,125,125.0,Bina altı,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/tqdk-yaxinligi-125kv-obyekt-icaresi-adv167755.html,metro 28 May,,,6,2025-11-18,18 noyabr 2025,,Bakı♦metro 28 May,,4000,32.0,4 000 azn,commercial,,,2026-01-01T14:16:24.157843,agent,Vasitəçi(makler),"Nəsimi rayonu, İnqilab, köhnə T.Q.D.K.  yaxınlığı obyekt y...",9,Tqdk yaxinligi 125kv obyekt  icaresi,,,rent
167750,,,,"Həyət evləri, Villa",Abşeron r.,AZN,https://qarabazar.az/3-otaqli-bag-evi-120m-Novxani-adv167750.html,Novxanı,,,,2025-11-18,18 noyabr 2025,,Abşeron r.♦Novxanı,Var,205000,,205 000 azn,house,3 otaq,3,2026-01-01T14:16:24.159084,agent,Vasitəçi(makler),"Abşeron rayonu, Novxanı qəsəbəsi, 3 sot torpaq sahəsi üzər...",9,3 otaqlı bağ evi 120m² Novxanı,,,other
167726,26,26.0,Bina altı,Satilan obyektler,Bakı,AZN,https://qarabazar.az/9mkrda-26kv-obyekt-satisi-adv167726.html,9-cu mikrorayon,,,5,2025-11-17,17 noyabr 2025,,Bakı♦9-cu mikrorayon,,33000,1269.23,33 000 azn,commercial,,,2026-01-01T14:16:24.160383,agent,Vasitəçi(makler),Binəqədi rayonu 9 mkr  Nəsimi metrosunun yaxınlığı obyekt ...,9,9mkrda 26kv obyekt satisi,,,sale
167725,105,105.0,,Yeni tikili binalar,Bakı,AZN,https://qarabazar.az/2-otaqli-105kv-4-14-menzil-satilir-yeni-tikili-metro-Nizami-adv167725.html,metro Nizami,4,4,14,2025-11-17,17 noyabr 2025,,Bakı♦metro Nizami,Var,252000,2400.0,252 000 azn,apartment,2 otaq,2,2026-01-01T14:16:24.161474,agent,Vasitəçi(makler),Yasamal rayonu  Nizami metrosunundan 100 metr məsafədə yen...,9,2 otaqlı 105kv 4/14 mənzil satılır yeni tikili metro Nizami,14,14,other
129854,60,60.0,,Köhnə tikili,Bakı,AZN,https://qarabazar.az/Gundelik-Elmlerde-menzil-2-otaq-adv129854.html,Yasamal,2,2,7,2025-11-17,17 noyabr 2025,Kiraye gunluk ev verirem,Bakı♦Yasamal,,35,0.58,35 azn,apartment,2 otaq,2,2026-01-01T14:16:24.162746,owner,ƏMLAK sahibi,Günlük! Elmlər Akademiyası metrosu Ag Cicəyimlə üzbəyüz 2 ...,9,Gündəlik Elmlərdə mənzil 2 otaq,5,5,other
156203,60,60.0,,Köhnə tikili,Bakı,AZN,https://qarabazar.az/2-otagli-gunluk-28-de-adv156203.html,metro 28 May,6,6,9,2025-11-17,17 noyabr 2025,Kiraye gunluk ev verirem,Bakı♦metro 28 May,,35,0.58,35 azn,apartment,2 otaq,2,2026-01-01T14:16:24.163946,owner,ƏMLAK sahibi,ŞƏHƏRİN MƏRKƏZİNDƏ Milli Bankın yanında Rəşid Beybutov küc...,9,2 otagli günlük 28 də,6,6,other
91006,60,60.0,,Köhnə tikili,Bakı,AZN,https://qarabazar.az/Milli-Bankin-yaninda-2-otaqli-Gundelik-ev-adv91006.html,metro Sahil,6,6,7,2025-11-17,17 noyabr 2025,Kiraye gunluk ev verirem,Bakı♦metro Sahil,,40,0.67,40 azn,apartment,2 otaq,2,2026-01-01T14:16:24.165153,owner,ƏMLAK sahibi,Сдаю 2 комнатную квартиру Суточно для гостей города в са...,9,Milli Bankın yanında 2 otaqlı Gündəlik ev,6,6,other
167666,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/4-otaqli-heyet-evi-Mastaga-2-sot-sahede-tikilib-adv167666.html,Maştağa,,,10,2025-11-16,16 noyabr 2025,,Bakı♦Maştağa,Var,130000,,130 000 azn,house,4 otaq,4,2026-01-01T14:16:24.166346,agent,Vasitəçi(makler),"Maştağa qəsəbəsi, 17 nömrəli notariusun yaxınlığında, əsas...",9,4 otaqlı həyət evi Maştağa 2 sot sahədə tikilib,,,other
167661,4,4.0,,Torpaq sahələri,Abşeron r.,AZN,https://qarabazar.az/Torpaq-Satilir-3-5-sot-adv167661.html,Xırdalan,,,4,2025-11-15,15 noyabr 2025,,Abşeron r.♦Xırdalan,Yoxdur,65000,16250.0,65 000 azn,land,,,2026-01-01T14:16:24.167544,owner,ƏMLAK sahibi,Xirdalan Kurukuna Yaxin Erazide 3.5 sot Torpaq satilir. To...,9,Torpaq Satilir 3.5 sot,,,other
167660,4,4.0,,Torpaq sahələri,Bakı,AZN,https://qarabazar.az/Torpaq-satilir-3-5sot-Bileceri-adv167660.html,Biləcəri,,,4,2025-11-15,15 noyabr 2025,,Bakı♦Biləcəri,Yoxdur,65000,16250.0,65 000 azn,land,,,2026-01-01T14:16:24.168678,agent,Vasitəçi(makler),Torpaq Satilir.Bineqedi Rayonu Bileceri qesebesi 1 may kuc...,9,Torpaq satilir 3.5sot Bileceri,,,other
167656,44,44.0,Bina altı,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/Obyekt-icareye-verilir-adv167656.html,metro 28 May,,,4,2025-11-15,15 noyabr 2025,,Bakı♦metro 28 May,,2000,45.45,2 000 azn,commercial,,,2026-01-01T14:16:24.169818,owner,ƏMLAK sahibi,28may Metrodan 3 deyqelik yol Obyekt icareye verilir Obyek...,9,Obyekt icareye verilir,,,rent
167653,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Bineqedide-4-otaqli-heyet-evi-adv167653.html,Binəqədi,,,10,2025-11-15,15 noyabr 2025,,Bakı♦Binəqədi,Yoxdur,108000,,108 000 azn,house,3 otaq,3,2026-01-01T14:16:24.170886,agent,Vasitəçi(makler),"Binəqədidə Təcili satılır... 4 yola, daş bazarına və Nicat...",9,Binəqədidə 4 otaqlı həyət evi,,,other
167645,20,20.0,Bina altı,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/28may-metrosu-20kv-obyekt-icaresi-adv167645.html,metro 28 May,,,9,2025-11-15,15 noyabr 2025,,Bakı♦metro 28 May,,800,40.0,800 azn,commercial,,,2026-01-01T14:16:24.172093,agent,Vasitəçi(makler),Nəsimi rayonu 28may metrosu Koroğlu parkının yaxınlığı oby...,9,28may metrosu 20kv obyekt icaresi,,,rent
165544,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Kredit-ile-Bineqedide-3-otaqli-heyet-evi-adv165544.html,Binəqədi,,,12,2025-11-15,15 noyabr 2025,,Bakı♦Binəqədi,Yoxdur,25000,,25 000 azn,house,2 otaq,2,2026-01-01T14:16:24.173170,agent,Vasitəçi(makler),"KREDİT: Binəqədidə Məscidin yanında 1 sotda 2 otaq, S/Q v�...",9,Kredit ilə Binəqədidə 3 otaqlı həyət evi,,,other
167631,85,85.0,Ayrıca tikili,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/genclikde-ofis-icaresi-esyali-adv167631.html,metro Gənclik,,,14,2025-11-14,14 noyabr 2025,,Bakı♦metro Gənclik,,1700,20.0,1 700 azn,commercial,,,2026-01-01T14:16:24.174402,agent,Vasitəçi(makler),Nərimanov rayonu Gənclik metrosu Atatürk parkının yaxınl...,9,Genclikde ofis icaresi  esyali,,,rent
167623,6,6.0,,Torpaq sahələri,Bakı,AZN,https://qarabazar.az/6-sot-torpaq-sahesi-adv167623.html,Binəqədi,,,10,2025-11-14,14 noyabr 2025,,Bakı♦Binəqədi,Var,380000,63333.33,380 000 azn,land,,,2026-01-01T14:16:24.175471,agent,Vasitəçi(makler),"""BAKI ƏMLAK HOUSE"" şirkəti tərəfindən
Binəqədi rayonu , B...",9,6 sot torpaq sahəsi,,,other
165026,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Kredit-ile-Bileceride-3-otaqli-heyet-evi-adv165026.html,Biləcəri,,,9,2025-11-13,13 noyabr 2025,,Bakı♦Biləcəri,Yoxdur,25000,,25 000 azn,house,3 otaq,3,2026-01-01T14:16:24.176589,agent,Vasitəçi(makler),KREDİT... Biləcəridə Məmmədoğlu servisin arxasında 1 sotda...,9,Kredit ilə Biləcəridə 3 otaqlı həyət evi,,,other
167614,25,25.0,Bina altı,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/sahil-m-t-da-magaza-icaresi-adv167614.html,metro Sahil,,,5,2025-11-13,13 noyabr 2025,,Bakı♦metro Sahil,,1700,68.0,1 700 azn,commercial,,,2026-01-01T14:16:24.177818,agent,Vasitəçi(makler),Səbail rayonu Sahil metrosunun yaxınlığı obyekt yaşayış bi...,9,Sahil m/t-da magaza icaresi,,,rent
167613,175,175.0,Ayrıca tikili,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/28-mayda-175kv-obyekt-icaresi-adv167613.html,metro 28 May,,,10,2025-11-13,13 noyabr 2025,,Bakı♦metro 28 May,,4500,25.71,4 500 azn,commercial,,,2026-01-01T14:16:24.178902,agent,Vasitəçi(makler),Nəsimi rayonu 28may metrosundan 10 dəqiqəlik piyada məsaf...,9,28 mayda 175kv obyekt icaresi,,,rent
167612,45,45.0,Bina altı,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/28-mayda-45kv-obyekt-icaresi-adv167612.html,metro 28 May,,,8,2025-11-13,13 noyabr 2025,,Bakı♦metro 28 May,,2000,44.44,2 000 azn,commercial,,,2026-01-01T14:16:24.179981,agent,Vasitəçi(makler),"Nəsimi rayonu, 28 may  5 dəqiqəlik piyada, məsafədə obyekt...",9,28 mayda 45kv obyekt icaresi,,,rent
167611,110,110.0,Bina altı,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/28-mayda-110kv-obyekt-icaresi-adv167611.html,metro 28 May,,,9,2025-11-13,13 noyabr 2025,,Bakı♦metro 28 May,,1500,13.64,1 500 azn,commercial,,,2026-01-01T14:16:24.181055,agent,Vasitəçi(makler),"Yanvar Ayında təhvil veriləcəkdir.
Nəsimi rayonu, 28may v...",9,28 mayda 110kv obyekt icaresi,,,rent
167609,55,55.0,Bina altı,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/28-mayda-55kv-obyekt-icaresi-adv167609.html,metro 28 May,,,5,2025-11-13,13 noyabr 2025,,Bakı♦metro 28 May,,1700,30.91,1 700 azn,commercial,,,2026-01-01T14:16:24.182140,agent,Vasitəçi(makler),"Nəsimi rayonu, 28may və Xətai metrosuna yaxın Nefçilər Xəs...",9,28 mayda 55kv obyekt icaresi,,,rent
167602,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Kredit-ile-Bileceride-3-otaqli-heyet-evi-adv167602.html,Biləcəri,,,10,2025-11-13,13 noyabr 2025,,Bakı♦Biləcəri,Yoxdur,55000,,55 000 azn,house,3 otaq,3,2026-01-01T14:16:24.183223,agent,Vasitəçi(makler),"KREDİT: Biləcəridə 41-in yolunda 1.5 sotda 3 otaq, S/Q və ...",9,Kredit ilə Biləcəridə 3 otaqlı həyət evi,,,other
167581,90,90.0,,Yeni tikili (новостройки),Bakı,AZN,https://qarabazar.az/3-Otagli-kiraye-menzil-Insaatcilar-metrosu-adv167581.html,metro İnşaatçılar,11,11,13,2025-11-13,13 noyabr 2025,Kiraye ev verirem,Bakı♦metro İnşaatçılar,,699,7.77,699 azn,apartment,3 otaq,3,2026-01-01T14:16:24.184461,agent,Vasitəçi(makler),Evle bagli yalniz WhatsApp vasitesi ile elaqe saxlayin...,9,3 Otagli kiraye menzil Insaatcilar metrosu,18,18,other
167567,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Bileceride-3-otaqli-heyet-evi-satilir-adv167567.html,Biləcəri,,,11,2025-11-12,12 noyabr 2025,,Bakı♦Biləcəri,Yoxdur,100000,,100 000 azn,house,3 otaq,3,2026-01-01T14:16:24.185764,agent,Vasitəçi(makler),Biləcəridə Neftçilər binasına və 301 saylı məktəbə yaxın 3...,9,Biləcəridə 3 otaqlı həyət evi satılır,,,other
167564,1800,1800.0,,Torpaq sahələri,Bakı,AZN,https://qarabazar.az/18-hektar-torpaq-adv167564.html,Buzovna,,,12,2025-11-12,12 noyabr 2025,,Bakı♦Buzovna,Var,5000000,2777.78,5 000 000 azn,land,,,2026-01-01T14:16:25.871950,agent,Vasitəçi(makler),"""BAKI ƏMLAK HOUSE"" şirkəti tərəfindən
Buzovnada əsas yold...",10,18 hektar torpaq,,,other
167563,11,11.0,,Torpaq sahələri,Bakı,AZN,https://qarabazar.az/11-sot-torpaq-adv167563.html,Maştağa,,,6,2025-11-12,12 noyabr 2025,,Bakı♦Maştağa,Var,148500,13500.0,148 500 azn,land,,,2026-01-01T14:16:25.873191,agent,Vasitəçi(makler),"Maştağa qəsəbəsi, Maştağa-Bilgəh yolunda, tam yolun kənar...",10,11 sot torpaq,,,other
167559,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/4-otaqli-heyet-evi-adv167559.html,Maştağa,,,,2025-11-12,12 noyabr 2025,,Bakı♦Maştağa,Var,96000,,96 000 azn,house,4 otaq,4,2026-01-01T14:16:25.874354,agent,Vasitəçi(makler),"Maştağa qəsəbəsi, Savalan yaşayış massivində, əsas yoldan ...",10,4 otaqlı həyət evi,,,other
167558,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/4-otaqli-heyet-evi-satilir-adv167558.html,Lökbatan,,,,2025-11-11,11 noyabr 2025,,Bakı♦Lökbatan,Yoxdur,85000,,85 000 azn,house,4 otaq,4,2026-01-01T14:16:25.875651,owner,ƏMLAK sahibi,Ev 22 daş üste 3 sotda yerləşir.Ev 100 kvadrat 4 otaq 1 me...,10,4 otaqli heyet evi satılır,,,other
167555,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Bileceride-3-sotda-4-otaq-adv167555.html,Biləcəri,,,13,2025-11-11,11 noyabr 2025,,Bakı♦Biləcəri,Yoxdur,114000,,114 000 azn,house,4 otaq,4,2026-01-01T14:16:25.876942,agent,Vasitəçi(makler),Biləcəridə Yeni Yaşayış Massivində şəxsi tikili 3 sotda 4 ...,10,Biləcəridə 3 sotda 4 otaq,,,other
167552,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Bileceride-3-otaqli-heyet-evi-adv167552.html,Biləcəri,,,14,2025-11-11,11 noyabr 2025,,Bakı♦Biləcəri,Yoxdur,65000,,65 000 azn,house,3 otaq,3,2026-01-01T14:16:25.878198,agent,Vasitəçi(makler),"Biləcəridə 91 N-li marşurutun sonunda 2 sotda 3 otaq, S/Q ...",10,Biləcəridə 3 otaqlı həyət evi,,,other
